longitude,latitude,country,admin_1,admin_2,admin_3,admin_4
137.69114,35.69081,日本,长野县,大桑村,"",""
139.05548,35.82257,日本,"",东京都/東京都,"",Nippara
127.80754,26.35313,日本,冲绳县 / 沖繩縣,冲绳市,"",Misato 6-chome
127.93333,26.5,日本,冲绳县 / 沖繩縣,宜野座村,"",""
127.94581,26.50687,日本,冲绳县 / 沖繩縣,宜野座村,"",""
130.44085,33.21262,日本,福冈县,大木町,"",Hatchomuta
139.55,36,日本,埼玉县,桶川市,"",""
137.25783,34.95245,日本,爱知县,岡崎市,"",茅原沢町
138.04805,36.07917,日本,长野县,岡谷市,"",赤羽二丁目
133.81018,34.90204,日本,冈山县,吉備中央町,"",Uedahigashi
130.38253,33.20736,日本,福冈县,大川市,"",Enokizu
133.41089,33.80298,日本,高知县,大川村,"",川崎
130.60474,33.85414,日本,福冈县,Okagaki,"",""
129.07092,33.19618,日本,长崎县,小值贺町,"",""
135.7069,34.59407,日本,奈良县,Oji,"",""
131.64085,33.1798,日本,大分县,大分市,"",敷戸東町
131.43353,33.19899,日本,大分县,由布市,"",Shonaicho-Minamiotsuru
139.31667,35.31155,日本,神奈川縣,大磯町,"",大磯
139.16536,35.33502,日本,神奈川縣,大井町,"",山田
135.63284,35.4146,日本,Fukui Prefecture,大飯町,"",Natasho-Kuchisakamoto
136.82196,35.17371,日本,愛知县,Oharu,"",""
131.07117,33.14257,日本,熊本县,小国町,"",""
136.90784,35.33179,日本,爱知县,大口町,"",下小口七丁目
130.56667,33.38333,日本,福冈县,小郡市,"",Ozaki
134.06037,34.42651,日本,香川县,高松市,"",Ogicho
128.13888,26.67147,日本,冲绳县 / 沖繩縣,大宜味村,"",Oshikawa
130.2,33.26667,日本,佐贺县,小城市,"",""
139.83611,39.93793,日本,秋田县,男鹿市,"",Takikawa
138.92923,36.02155,日本,埼玉县,Ogano,"",""
136.60189,35.36485,日本,岐阜县,大垣市,"",""
139.13333,35.25,日本,神奈川县,小田原市,"",""
132.48811,35.13958,日本,岛根县,大田市,"",""
136.26171,34.31565,日本,三重县,大臺町,"",""
136.95424,35.0192,日本,爱知县,大府市,"",柊山町一丁目
135.7,35.45,日本,Fukui Prefecture,小濱市,"",相生
137.50961,36.91611,日本,富山县,Nyuzen,"",""
138.86667,35.09491,日本,静岡县,沼津市,"",""
137.16582,34.86331,日本,愛知县,Kota,"",""
137.09528,37.33007,日本,石川县,能登町,"",Fujinose
135.64416,34.13589,日本,奈良縣,野迫川村,"",""
135.41296,34.98083,日本,大阪府,Nose,"",""
136.60589,36.52288,日本,石川縣,金澤市,"",""
139.86215,35.98516,日本,千叶县,野田市,"",""
131.64311,32.67238,日本,宫崎县,延冈市,"",""
136.91253,35.34609,日本,愛知县,Oguchi,"",""
137.03934,35.13114,日本,爱知县,日進市,"",""
134.9965,35.01098,日本,兵库县/兵庫縣,西脇市,"",Komoe
137.05433,34.86223,日本,愛知县,西尾市,"",""
133.01302,36.09999,日本,岛根县,西之島町,"",Mita
131.01521,30.70536,日本,鹿儿岛县,西之表市,"",""
135.30247,34.78194,日本,兵库县,西宮市,"",""
131.15916,32.22613,日本,宫崎县,西米良村,"",Ichinohana
130.84915,32.18243,日本,熊本县,锦町,"",""
127.75906,26.22986,日本,冲绳县 / 沖繩縣,西原町,"",Goya
139.64616,37.65434,日本,福岛县,西會津町,"",""
138.412,35.71772,日本,山梨县,韮崎市,"",""
139.24955,35.30788,日本,神奈川县,Ninomiya,"",""
139.97305,39.19677,日本,秋田县,仁賀保市,"",Kisakatamachi-Yokooka
139.56559,35.79345,日本,埼玉县,朝霞市,"",""
139.25,34.36667,日本,"",东京都/東京都,"",Honson 6-chome
133.3325,33.9067,日本,爱媛县,新居滨市,"",""
138.91748,37.52343,日本,新潟县,見附市,"",""
131.33409,31.63737,日本,宫崎县,日南市,"",""
133.25939,35.16225,日本,鳥取縣,Nichinan,"",""
135.62696,34.76539,日本,大阪府,寢屋川市,"",Honmachi
139.65168,35.73551,日本,"",練馬區,"",Toyotama-kita 5-chome
137.60408,35.25609,日本,长野县,根羽村,"",Gumino
135.80485,34.68506,日本,奈良縣,奈良市,"",Nijoji-minami 1-chome
135.83289,34.68525,日本,奈良縣,奈良市,"",Noboriojicho
133.98677,34.46799,日本,香川县,直岛町,"",""
133.62304,33.61303,日本,高知县,南国市,"",八京
130.55012,33.03515,日本,熊本县,南關町,"",""
137.38129,36.74934,日本,富山县,滑川市,"",""
139.36667,36.06667,日本,埼玉县,Namegawa,"",""
127.96703,26.68006,日本,冲绳县 / 沖繩縣,今归仁村,"",Jana
131.12642,33.46458,日本,大分县,中津市,"",Yabakeimachi-Tashida
137.47433,35.56656,日本,岐阜县,中津川市,"",""
133.16666,33.34413,日本,高知县,中土佐町,"",Onomi-Yoshino
130.9596,30.5377,日本,鹿儿岛县,中种子町,"",Nokan
138.34717,36.7694,日本,長野县,中野市,"",""
138.70421,36.65714,日本,群马县,中之條町,"",""
130.70862,33.82081,日本,福冈县,中間市,"",""
127.78771,26.26349,日本,冲绳县 / 沖繩縣,中城村,"",Toma
137.97642,35.63916,日本,长野县,中川村,"",""
127.68645,26.21077,日本,冲绳县 / 沖繩縣,那霸市,"",Matsuo 2-chome
134.05228,33.42554,日本,高知县,奈半利町,"",""
128.02466,26.58507,日本,冲绳县 / 沖繩縣,名护市,"",""
129.88418,32.8306,日本,长崎县,Nagayo,"",""
131.14703,34.3488,日本,山口县,长门市,"",""
139.11685,36.11751,日本,埼玉县,長瀞町,"",Ido
129.82715,32.78206,日本,长崎县,长崎市,"",""
129.6,33.23333,日本,长崎县,佐世保市,"",Kosazacho-Nishikawauchi
139.90266,35.85631,日本,千叶县,流山市,"",""
138.85678,37.44516,日本,新潟县,長岡市,"",""
135.67881,34.9284,日本,京都府,長岡京市,"",""
138.11694,36.65257,日本,长野县,長野市,"",大字山田中
138.04077,36.13464,日本,长野县,鹽尻市,"",""
138.626,36.50506,日本,群马县,長野原町,"",""
137.04895,35.18335,日本,爱知县,長久手市,"",岩作溝添
138.87101,35.16605,日本,静岡县,長泉町,"",""
136.23962,35.51021,日本,滋賀县,長濱市,"",""
135.87648,33.6429,日本,和歌山县,那智勝浦町,"",Minamihirano
136.10825,34.62643,日本,三重县,名張市,"",鴻之台二番町
139.566,35.71771,日本,東京都,武藏野市,"",""
139.38391,35.75037,日本,東京都,武藏村山市,"",""
134.14602,33.38854,日本,高知县,室户市,"",Kiragawacho
130.55,33.8,日本,福冈县,宗像市,"",""
134.41526,33.68438,日本,德岛县,牟岐町,"",""
133.6,33.75,日本,高知县,Motoyama,"",""
127.909,26.65854,日本,冲绳县 / 沖繩縣,本部町,"",Inoha
139.30734,35.93501,日本,埼玉县,毛呂山町,"",Kodaya
131.30613,32.55824,日本,宫崎县,诸冢村,"",""
135.96869,35.08815,日本,滋贺县,守山市,"",""
137.2736,35.38935,日本,岐阜县,瑞浪市,"",""
130.69389,33.85573,日本,福冈县,Mizumaki,"",""
139.35405,35.77199,日本,東京都,Mizuho,"",""
138.51667,36.315,日本,长野县,御代田町,"",大字御代田
132.86435,34.79201,日本,广岛县,三次市,"",Tokaichihigashi 6-chome
133.91818,34.03647,日本,德岛县,東三好町,"",""
137.0887,35.0948,日本,愛知县,"","",""
131.38455,31.96192,日本,宮崎縣,宮崎市,"",""
131.3,32.2,日本,宫崎县,西都市,"",""
131.07904,31.8092,日本,宮崎縣,都城市,"",""
130.45711,33.35298,日本,佐贺县,鳥栖市,"",""
139.52112,34.08489,日本,"",东京都/東京都,"",Oyama
137.88081,35.77354,日本,长野县,宮田村,"",""
139.64104,35.16754,日本,神奈川縣,三浦市,"",Hassemachi-Shimomiyada
138.93711,37.52465,日本,新潟县,見附市,"",""
133.72282,34.16176,日本,香川县,三豐市,"",""
137.15446,35.43352,日本,岐阜县,Mitake,"",""
139.55963,35.68351,日本,"",三鷹市,"",Shimorenjaku 9-chome
138.94882,35.1394,日本,静冈县/靜岡縣,三島市,"",塚原新田
139.87185,35.83221,日本,埼玉县,八潮市,"",""
139.17363,36.17174,日本,埼玉县,三鄉市,"",""
133.89239,35.35169,日本,鸟取县,三朝町,"",Fukuyoshi
135.15206,34.30315,日本,大阪府,岬町,"",Kyoshi
135.47926,34.8559,日本,大阪府,箕面市,"",""
137.02658,35.48386,日本,岐阜县,美濃加茂市,"",""
138.46783,35.41517,日本,山梨县,身延町,"",Hadakajima
131.2517,34.21083,日本,山口县,美祢市,"",""
139.73333,35.65,日本,東京都,东京,Minato,""
139.09089,36.07844,日本,埼玉县,Minano,"",""
130.90992,30.41268,日本,鹿儿岛县,南种子町,"",Nakanokami
137.93814,35.88814,日本,长野县,南箕輪村,"",大芝
138.83137,34.66425,日本,静冈县/靜岡縣,南伊豆町,"",Kamiono
131.24275,25.84319,日本,冲绳县 / 沖繩縣,南大东村,"",Kyuto
138.58593,36.01854,日本,长野县,南相木村,"",上栗尾
130.46211,32.17055,日本,熊本縣,水俁市,"",""
139.00492,36.83229,日本,群马县,水上町,"",""
134.23052,35.04419,日本,冈山县,美作市,"",口瀬戸
139.60306,33.87466,日本,"",东京都/東京都,"",""
139.60354,33.8768,日本,"",东京都/東京都,"",""
134.13858,34.23482,日本,香川县,三木町,"",""
139.85019,38.79522,日本,山形县,三川町,"",""
133.00395,34.45817,日本,广岛县,三原市,"",久井町土取
132.8509,32.90749,日本,高知县,三原村,"",Kurusuno
136.88943,34.7783,日本,爱知县,美濱町,"",""
130.85753,32.73063,日本,熊本县,御船町,"",""
136.38296,34.52123,日本,三重县,松阪市,"",柚原町
136.62653,34.55038,日本,三重县,明和,"",""
134.04869,34.39529,日本,香川县,高松市,"",西浦
132.76224,33.83568,日本,爱媛县,松山市,"",""
129.73504,33.35334,日本,长崎县,松浦市,"",""
134.58891,34.13206,日本,德岛县,德島市,"",""
136.53333,34.56667,日本,三重县,松阪市,"",""
132.71124,33.2267,日本,爱媛县,松野町,"",Matsumaru
137.81419,36.20418,日本,长野县,松本市,"",""
137.90918,35.60531,日本,長野县,Matsukawa,"",""
133.05917,35.47702,日本,岛根县,松江市,"",Kitatamachi
139.92908,35.79574,日本,千叶县,松戶市,"",""
135.55206,34.57726,日本,大阪府,松原市,"",Ueda 1-chome
131.9459,34.62909,日本,岛根县,益田市,"",上波田
133.81535,34.2856,日本,香川县,丸龜市,"",""
133.91072,34.14325,日本,香川县,满浓町,"",""
133.58146,34.35553,日本,冈山县,笠岡市,"",本浦
130.30681,31.29139,日本,鹿儿岛县,枕崎市,"",""
135.34003,35.47009,日本,京都府,舞鶴市,"",Wada
139.1311,36.41432,日本,群馬縣,前橋市,"",""
139.42998,35.57626,日本,"",町田市,"",Yamazakimachi
130.85082,32.33546,日本,熊本县,相良村,"",""
130.99099,32.42944,日本,熊本县,水上村,"",""
135.43333,35.25,日本,京都府,京丹波町,"",Masutani
136.68348,35.06176,日本,三重县,桑名市,"",寿町一丁目
131.16144,33.30442,日本,大分,Kusu,"",""
135.76345,33.5156,日本,和歌山县,串本町,"",""
131.26485,31.48571,日本,宫崎县,串间市,"",""
135.9384,35.02758,日本,滋贺县,草津市,"",""
138.57138,36.61945,日本,群马县,草津町,"",""
130.56549,33.30358,日本,福冈县,久留米市,"",""
137.62164,36.77113,日本,富山縣,黑部市,"",""
132.62914,34.22448,日本,広島县,吳市,"",""
130.6697,33.78418,日本,福冈县,Kurate,"",""
133.74826,34.55466,日本,岡山縣,倉敷市,"",""
139.43878,35.68634,日本,"",國立市,"",富士見台三丁目
128.25474,26.76167,日本,冲绳县 / 沖繩縣,国头村,"",""
126.77222,26.35167,日本,冲绳县 / 沖繩縣,久米岛町,"",""
133.95539,34.92497,日本,冈山县,久米南町,"",Nishiyamaji
135.36405,34.38902,日本,大阪府,熊取町,"",Minami-Yamanotedai
136.02646,33.9229,日本,三重县,熊野市,"",Akagura
130.75,32.61667,日本,熊本县,宇城市,"",Toyonomachi-Kamigo
131.88683,34.03243,日本,山口县,下松市,"",""
129.9213,29.96975,日本,鹿儿岛县,十岛村,"",""
130.2158,30.45814,日本,鹿儿岛县,屋久岛町,"",田代
139.14757,34.21412,日本,"",东京都/東京都,"",鉄砲場
139.14754,34.21254,日本,"",东京都/東京都,"",鉄砲場
138.45926,36.06866,日本,长野县,小海町,"",大字豊里
130.7044,33.70494,日本,福冈县,Kotake,"",""
138.94278,35.74774,日本,山梨县,小菅村,"",中組
139.79023,35.90108,日本,埼玉县,越谷市,"",越ヶ谷
136.08333,35.01667,日本,滋贺县,Konan,"",""
136.26524,35.20551,日本,滋贺县,Kora,"",""
136.87077,35.33137,日本,爱知县,江南市,"",赤童子町藤宮
138.43503,36.33905,日本,長野县,小諸市,"",""
136.48358,35.04026,日本,三重县,菰野町,"",大字音羽
134.59529,33.98071,日本,德岛县,小松島市,"",""
136.49841,36.31106,日本,石川县,小松市,"",""
136.91196,35.29103,日本,爱知县,小牧市,"",曙町
137.94783,35.7277,日本,長野县,駒根市,"",""
139.57723,35.63487,日本,東京都,狛江市,"",""
139.46125,35.70552,日本,東京都,小平市,"",""
136.16667,34.91667,日本,滋贺县,甲賀市,"",""
130.15615,33.22114,日本,佐贺县,江北町,"",""
139.77534,36.17975,日本,茨城县,"","",""
139.51104,35.70108,日本,東京都,小金井市,"",""
130.49947,33.72139,日本,福冈县,古賀市,"",""
138.61261,35.69606,日本,山梨县,甲府市,"",""
139.48173,35.72738,日本,東京都,小平市,"",""
137.16667,34.85,日本,爱知县,幸田町,"",Kamimutsuguri
133.50709,33.58589,日本,高知县,高知市,"",""
133.36667,33.58333,日本,高知县,伊野町,"",勝賀瀬
135.82128,34.73781,日本,京都府,木津川市,"",""
139.52628,35.78551,日本,"",清瀨市,"",中里五丁目
130.50763,33.42653,日本,佐贺县,基山町,"",Sonobe
131.5367,33.44729,日本,大分县,杵筑市,"",Yamagamachi-Odake
127.79719,26.30336,日本,冲绳县 / 沖繩縣,北中城村,"",Kishaba
139.9,37.68333,日本,福岛县,喜多方市,"",""
134.55068,34.12888,日本,德岛县,Kitajima,"",""
136.68967,35.43044,日本,岐阜县,Kitagata,"",""
131.30684,25.94,日本,冲绳县 / 沖繩縣,北大东村,"",Minami
135.41605,34.42747,日本,大阪府,岸和田市,"",Shiraharacho
127.90186,26.46514,日本,冲绳县 / 沖繩縣,金武町,"",""
135.5,35,日本,京都府,龜岡市,"",""
140.02406,35.26303,日本,千叶县,君津市,"",""
138.1,34.75,日本,静冈县/靜岡縣,菊川市,"",細谷
130.85523,32.99107,日本,熊本县,菊池市,"",""
139.61992,36.1367,日本,埼玉县,加須市,"",""
138.95261,34.7861,日本,静冈县/靜岡縣,河津町,"",湯ケ野
130.81462,33.57052,日本,福冈县,Kawasaki,"",""
130.85478,33.68471,日本,福冈县,香春町,"",""
135.40919,34.87955,日本,兵库县/兵庫縣,川西市,"",Higashiuneno 1-chome
135.77368,34.58376,日本,奈良縣,川西町,"",Yuzaki
136.55,36.46667,日本,石川縣,能美市,"",""
138.61855,35.94171,日本,长野县,川上村,"",大字居倉
135.95478,34.33777,日本,奈良縣,川上村,"",Sako
139.48406,35.98399,日本,埼玉县,Kawajima,"",""
139.73252,35.83389,日本,埼玉县,川口市,"",""
139.47924,35.91149,日本,埼玉县,川越市,"",""
135.56692,34.40547,日本,大阪府,河內長野市,"",Karakudani
137.08151,35.51061,日本,岐阜县,Kawabe,"",""
139.12935,36.73103,日本,群马县,川場村,"",Kawabayubara
136.52178,36.0844,日本,Fukui Prefecture,勝山市,"",村岡町寺尾
135.5037,34.2354,日本,和歌山县,葛城町,"",大字志賀
139.26076,36.84157,日本,群马县,片品村,"",Tokura
135.68693,34.77215,日本,大阪府,交野市,"",""
130.47456,33.61583,日本,福冈县,Kasuya,"",""
130.45641,33.52404,日本,福冈县,大野城市,"",""
136.97226,35.24762,日本,愛知县,春日井市,"",""
138.58654,37.29913,日本,新潟县,柏崎市,"",""
135.62867,34.5792,日本,大阪府,柏原市,"",""
130.09396,33.06203,日本,佐贺县,鹿岛市,"",""
130.75558,32.746,日本,熊本县,嘉岛町,"",Uejima
135.69918,34.54107,日本,奈良縣,香芝市,"",Hata 4-chome
133.50618,34.5152,日本,岡山縣,笠岡市,"",""
136.75802,35.36229,日本,愛知县,一宮市,"",""
138.58942,36.35687,日本,长野县,輕井澤町,"",""
137.00166,35.01098,日本,爱知县,刈谷市,"",小山町三丁目
138.62109,37.4236,日本,新潟县,刈羽村,"",大字大塚
139.64149,36.5755,日本,栃木縣,鹿沼市,"",""
139.5,36.25,日本,群馬縣,館林市,"",""
138.9034,36.20977,日本,群马县,甘樂町,"",Todoroku
133.67448,34.08457,日本,香川县,观音寺市,"",Onoharacho-Nakahime
137.06602,35.40589,日本,岐阜县,可兒市,"",""
139.48693,37.43357,日本,福岛县,金山町,"",橋立
136.70836,36.51919,日本,石川縣,金澤市,"",""
135.64898,34.48455,日本,大阪府,Kanan,"",""
139.33333,35.41667,日本,神奈川县,厚木市,"",""
139.11068,37.62209,日本,新潟县,加茂市,"",Shimootani
139.13507,36.25061,日本,埼玉县,Kamisato,"",""
132.06762,33.80882,日本,山口县,上關町,"",Nagashima
139.91061,36.4455,日本,栃木縣,Kaminokawa,"",""
130.42076,33.3311,日本,佐贺县,Kamimine,"",""
129.87648,31.84163,日本,鹿儿岛县,萨摩川内市,"",Kamikoshikicho-Nakano
139.09172,36.2055,日本,埼玉县,Kamikawa,"",""
134.3818,33.90105,日本,德岛县,上胜町,"",Ikumi
135.539,35.01021,日本,京都府,龜岡市,"",""
139.53798,35.33,日本,神奈川县,镰仓市,"",""
134.84897,34.78472,日本,兵库县,Kakogawa,"",""
136.87829,35.40283,日本,岐阜县,各务原市,"",""
135.3851,34.40105,日本,大阪府,貝塚市,"",""
136.62443,35.21381,日本,岐阜县,海津市,"",""
132.55288,34.36675,日本,広島县,Kaita,"",""
135.224,34.14182,日本,和歌山县,海南市,"",大野中
130.52806,31.58003,日本,鹿儿岛县,鹿兒島市交通局,"",""
130.99301,31.59303,日本,鹿儿岛县,曾於市,"",""
133.99471,34.24717,日本,香川县,Takamatsu,"",""
136.37963,36.25503,日本,石川县,加賀市,"",山中温泉東町一丁目
135.59935,34.73215,日本,大阪府,門真市,"",""
127.76738,26.36441,日本,冲绳县 / 沖繩縣,嘉手纳町,"",Yara 1-chome
135.7976,34.84566,日本,京都府,城陽市,"",Nagaike
138.33752,37.1201,日本,新潟县,上越市,"",三和区田
139.75309,35.68536,日本,"",千代田區,"",Kitanomaru-Koen
132.73903,35.33858,日本,岛根县,出雲市,"",""
135.47164,34.43135,日本,大阪府,"","",""
130.36097,32.06412,日本,鹿儿岛县,出水市,"",""
135.40462,34.50647,日本,大阪府,泉大津市,"",""
127.93654,26.93304,日本,冲绳县 / 沖繩縣,伊是名村,"",Serikyaku
132.68909,33.68493,日本,爱媛县,伊予市,"",""
137.85043,34.74451,日本,静岡县,磐田市,"",""
134.36246,35.54617,日本,鸟取县,岩美町,"",""
132.06286,34.20608,日本,山口县,岩国市,"",美和町西畑
130.84008,32.42015,日本,熊本县,五木村,"",神屋敷
127.6871,26.11795,日本,冲绳县 / 沖繩縣,丝满市,"",Kuniyoshi
134.45031,34.15437,日本,德岛县,板野町,"",""
135.40562,34.78675,日本,兵库县,伊丹市,"",""
139.62018,36.22882,日本,群馬縣,Itakura,"",""
130.48719,30.45223,日本,鹿儿岛县,屋久岛町,"",Isso
136.7705,36.77145,日本,石川县,河北市,"",Kurogawa
134.43333,34.08333,日本,德岛县,Ishii,"",""
124.20113,24.39401,日本,冲绳县 / 沖繩縣,石垣市,"",Hirae
136.71585,34.4674,日本,三重县,伊勢市,"",""
139.21823,36.32126,日本,群馬縣,Isesaki,"",""
128.94727,27.69995,日本,鹿儿岛县,伊仙町,"",""
139.29203,35.41011,日本,神奈川县,伊勢原市,"",""
